season,holiday,workingday,weather,temp,atemp,humidity,windspeed,year,month,day,hour,count
1,0,1,2,8.2,9.09,40,19.0012,2011,1,10,12,52
1,0,1,2,8.2,9.09,40,19.0012,2011,1,10,13,54
1,0,1,2,8.2,9.85,40,15.0013,2011,1,10,14,47
1,0,1,2,8.2,9.85,40,15.0013,2011,1,10,15,45
1,0,1,1,8.2,10.605,40,8.9981,2011,1,10,16,74
1,0,1,1,8.2,11.365,40,7.0015,2011,1,10,17,178
1,0,1,1,8.2,9.85,40,15.0013,2011,1,10,18,155
1,0,1,1,6.56,8.335,47,11.0014,2011,1,10,19,95
1,0,1,1,6.56,8.335,50,11.0014,2011,1,10,20,74
1,0,1,1,5.74,6.82,59,12.998,2011,1,10,21,38
1,0,1,1,5.74,7.575,59,11.0014,2011,1,10,22,24
1,0,1,1,5.74,7.575,59,11.0014,2011,1,10,23,18
1,0,1,1,5.74,8.335,59,7.0015,2011,1,11,0,12
1,0,1,1,5.74,7.575,59,11.0014,2011,1,11,1,3
1,0,1,2,6.56,7.575,55,12.998,2011,1,11,2,3
1,0,1,2,6.56,9.09,55,8.9981,2011,1,11,5,6
1,0,1,2,6.56,9.09,55,8.9981,2011,1,11,6,27
1,0,1,2,7.38,10.605,51,6.0032,2011,1,11,8,217
1,0,1,2,7.38,9.85,51,11.0014,2011,1,11,9,130
1,0,1,2,8.2,10.605,51,11.0014,2011,1,11,10,54
1,0,1,2,8.2,10.605,47,8.9981,2011,1,11,11,35
1,0,1,2,8.2,11.365,51,7.0015,2011,1,11,12,57
1,0,1,2,8.2,11.365,59,6.0032,2011,1,11,13,52
1,0,1,2,8.2,11.365,59,6.0032,2011,1,11,14,63
1,0,1,2,6.56,9.85,80,6.0032,2011,1,11,15,47
1,0,1,2,6.56,7.575,86,15.0013,2011,1,11,16,76
1,0,1,2,6.56,7.575,86,15.0013,2011,1,11,17,136
1,0,1,3,6.56,9.09,93,7.0015,2011,1,11,18,95
1,0,1,3,6.56,7.575,93,12.998,2011,1,11,20,32
1,0,1,3,6.56,9.85,86,6.0032,2011,1,11,21,20
1,0,1,3,6.56,9.09,93,7.0015,2011,1,11,22,29
1,0,1,3,6.56,9.85,93,6.0032,2011,1,11,23,19
1,0,1,2,6.56,9.85,86,6.0032,2011,1,12,0,7
1,0,1,2,6.56,9.09,86,7.0015,2011,1,12,1,6
1,0,1,1,5.74,7.575,86,8.9981,2011,1,12,2,1
1,0,1,1,5.74,7.575,86,11.0014,2011,1,12,5,5
1,0,1,1,4.92,7.575,93,8.9981,2011,1,12,6,16
1,0,1,1,5.74,7.575,69,8.9981,2011,1,12,7,54
1,0,1,1,6.56,8.335,59,11.0014,2011,1,12,8,128
1,0,1,1,6.56,6.82,59,22.0028,2011,1,12,9,81
1,0,1,1,7.38,9.09,55,15.0013,2011,1,12,10,39
1,0,1,1,8.2,9.09,51,26.0027,2011,1,12,11,35
1,0,1,1,8.2,7.575,47,39.0007,2011,1,12,12,55
1,0,1,1,9.02,9.85,44,23.9994,2011,1,12,13,49
1,0,1,1,8.2,9.09,47,22.0028,2011,1,12,14,44
1,0,1,1,8.2,8.335,47,27.9993,2011,1,12,15,49
1,0,1,1,9.02,9.85,44,22.0028,2011,1,12,16,68
1,0,1,1,8.2,9.09,47,23.9994,2011,1,12,17,139
1,0,1,1,8.2,7.575,47,35.0008,2011,1,12,18,137
1,0,1,1,7.38,7.575,47,27.9993,2011,1,12,19,83
1,0,1,1,6.56,6.82,50,22.0028,2011,1,12,20,56
1,0,1,1,6.56,6.82,55,22.0028,2011,1,12,21,57
1,0,1,1,6.56,6.06,55,30.0026,2011,1,12,22,33
1,0,1,1,5.74,5.305,59,27.9993,2011,1,12,23,20
1,0,1,1,5.74,6.06,59,19.0012,2011,1,13,0,7
1,0,1,1,5.74,6.06,50,19.0012,2011,1,13,1,2
1,0,1,1,5.74,6.06,50,23.9994,2011,1,13,2,2
1,0,1,1,5.74,6.06,50,22.0028,2011,1,13,3,3
1,0,1,1,5.74,6.06,50,16.9979,2011,1,13,4,4
1,0,1,1,5.74,6.06,50,19.9995,2011,1,13,5,3
1,0,1,1,4.92,7.575,54,8.9981,2011,1,13,6,28
1,0,1,1,4.92,7.575,54,8.9981,2011,1,13,7,72
1,0,1,1,5.74,6.82,50,12.998,2011,1,13,8,202
1,0,1,1,5.74,6.06,50,22.0028,2011,1,13,9,139
1,0,1,2,6.56,6.82,50,23.9994,2011,1,13,10,38
1,0,1,2,8.2,8.335,44,30.0026,2011,1,13,11,37
1,0,1,1,8.2,8.335,44,27.9993,2011,1,13,12,52
1,0,1,1,9.02,9.85,41,30.0026,2011,1,13,13,83
1,0,1,1,9.02,9.85,41,26.0027,2011,1,13,14,42
1,0,1,1,9.84,10.605,38,19.9995,2011,1,13,15,60
1,0,1,1,9.84,10.605,38,23.9994,2011,1,13,16,78
1,0,1,1,8.2,9.09,40,19.0012,2011,1,13,17,162
1,0,1,1,8.2,9.09,40,22.0028,2011,1,13,18,144
1,0,1,1,6.56,7.575,47,16.9979,2011,1,13,19,99
1,0,1,1,6.56,7.575,47,15.0013,2011,1,13,20,64
1,0,1,1,5.74,6.06,46,19.9995,2011,1,13,21,40
1,0,1,1,5.74,6.06,46,22.0028,2011,1,13,22,30
1,0,1,1,4.92,6.82,50,12.998,2011,1,13,23,15
1,0,1,1,4.92,6.82,50,12.998,2011,1,14,0,14
1,0,1,1,4.1,6.06,54,11.0014,2011,1,14,1,5
1,0,1,1,4.1,6.06,54,8.9981,2011,1,14,2,1
1,0,1,1,4.1,6.82,54,7.0015,2011,1,14,3,1
1,0,1,1,4.1,6.82,54,6.0032,2011,1,14,5,8
1,0,1,1,4.1,6.06,74,11.0014,2011,1,14,7,70
1,0,1,1,5.74,7.575,69,8.9981,2011,1,14,9,117
1,0,1,1,7.38,9.09,55,12.998,2011,1,14,10,44
1,0,1,1,7.38,8.335,51,19.0012,2011,1,14,11,53
1,0,1,1,8.2,9.85,44,16.9979,2011,1,14,12,61
1,0,1,1,9.02,9.85,37,26.0027,2011,1,14,13,77
1,0,1,1,9.02,10.605,41,19.0012,2011,1,14,14,64
1,0,1,1,9.84,12.12,38,11.0014,2011,1,14,15,68
1,0,1,1,9.02,12.12,41,7.0015,2011,1,14,16,90
1,0,1,1,9.02,11.365,41,11.0014,2011,1,14,17,159
1,0,1,1,6.56,9.85,59,6.0032,2011,1,14,19,92
1,0,0,2,6.56,9.85,59,6.0032,2011,1,15,1,20
1,0,0,2,6.56,9.85,59,6.0032,2011,1,15,2,12
1,0,0,1,5.74,8.335,63,7.0015,2011,1,15,6,3
1,0,0,1,5.74,7.575,63,8.9981,2011,1,15,8,23
1,0,0,1,6.56,9.09,64,8.9981,2011,1,15,9,33
1,0,0,1,7.38,9.85,59,11.0014,2011,1,15,10,59
1,0,0,1,8.2,9.85,55,15.0013,2011,1,15,11,72
1,0,0,1,9.84,11.365,48,15.0013,2011,1,15,12,89
1,0,0,1,11.48,12.88,38,19.9995,2011,1,15,13,101
1,0,0,1,12.3,14.395,39,19.0012,2011,1,15,14,118
1,0,0,2,13.12,15.91,36,12.998,2011,1,15,15,129
1,0,0,2,13.94,16.665,34,12.998,2011,1,15,16,128
1,0,0,2,13.12,15.15,36,19.0012,2011,1,15,17,83
1,0,0,2,12.3,14.395,45,16.9979,2011,1,15,18,84
1,0,0,2,13.12,15.15,39,16.9979,2011,1,15,19,74
1,0,0,2,13.12,15.15,39,16.9979,2011,1,15,20,41
1,0,0,2,13.12,15.15,39,15.0013,2011,1,15,21,57
1,0,0,2,12.3,15.91,42,7.0015,2011,1,15,22,26
1,0,0,1,12.3,14.395,45,19.0012,2011,1,15,23,44
1,0,0,1,10.66,13.635,56,8.9981,2011,1,16,1,23
1,0,0,1,10.66,14.395,56,6.0032,2011,1,16,2,16
1,0,0,1,10.66,12.88,56,11.0014,2011,1,16,4,1
1,0,0,2,10.66,12.88,56,11.0014,2011,1,16,5,2
1,0,0,2,10.66,12.88,56,11.0014,2011,1,16,6,1
1,0,0,2,9.84,10.605,56,19.9995,2011,1,16,7,3
1,0,0,1,9.02,10.605,55,19.0012,2011,1,16,8,18
1,0,0,1,9.02,10.605,51,16.9979,2011,1,16,9,32
1,0,0,1,9.02,10.605,51,19.0012,2011,1,16,10,79
1,0,0,1,9.84,11.365,44,16.9979,2011,1,16,11,93
1,0,0,1,9.84,10.605,41,19.0012,2011,1,16,12,104
1,0,0,1,10.66,11.365,35,19.9995,2011,1,16,13,118
1,0,0,1,11.48,13.635,36,16.9979,2011,1,16,14,91
1,0,0,1,10.66,12.12,38,16.9979,2011,1,16,15,113
1,0,0,1,9.84,11.365,38,15.0013,2011,1,16,16,99
1,0,0,1,9.02,10.605,37,16.9979,2011,1,16,17,105
1,0,0,1,8.2,10.605,40,11.0014,2011,1,16,18,67
1,0,0,1,7.38,9.85,47,8.9981,2011,1,16,19,61
1,0,0,1,7.38,9.85,47,11.0014,2011,1,16,20,57
1,0,0,1,7.38,9.85,51,11.0014,2011,1,16,21,28
1,0,0,2,8.2,10.605,49,8.9981,2011,1,16,22,21
1,0,0,2,8.2,11.365,40,7.0015,2011,1,16,23,18
1,1,0,2,8.2,9.85,47,15.0013,2011,1,17,0,17
1,1,0,2,8.2,9.85,44,12.998,2011,1,17,1,16
1,1,0,2,7.38,8.335,43,16.9979,2011,1,17,2,8
1,1,0,2,7.38,9.09,43,12.998,2011,1,17,3,2
1,1,0,2,7.38,9.85,43,8.9981,2011,1,17,4,3
1,1,0,2,7.38,9.85,43,11.0014,2011,1,17,5,1
1,1,0,2,7.38,9.09,43,12.998,2011,1,17,6,5
1,1,0,2,6.56,9.09,50,8.9981,2011,1,17,7,13
1,1,0,2,6.56,7.575,47,15.0013,2011,1,17,8,33
1,1,0,2,6.56,7.575,47,15.0013,2011,1,17,9,47
1,1,0,2,6.56,7.575,50,16.9979,2011,1,17,10,57
1,1,0,2,6.56,7.575,55,12.998,2011,1,17,11,64
1,1,0,2,7.38,9.85,47,8.9981,2011,1,17,12,80
1,1,0,2,7.38,9.85,47,8.9981,2011,1,17,13,93
1,1,0,2,7.38,10.605,43,7.0015,2011,1,17,14,86
1,1,0,2,8.2,10.605,47,11.0014,2011,1,17,15,93
1,1,0,2,8.2,10.605,47,11.0014,2011,1,17,16,82
1,1,0,1,8.2,9.85,51,12.998,2011,1,17,17,71
1,1,0,2,7.38,8.335,55,16.9979,2011,1,17,18,92
1,1,0,3,7.38,9.09,59,12.998,2011,1,17,19,60
1,1,0,3,6.56,7.575,80,12.998,2011,1,17,20,33
1,1,0,3,6.56,7.575,80,12.998,2011,1,17,21,27
1,1,0,3,5.74,6.06,93,16.9979,2011,1,17,22,13
1,1,0,3,6.56,6.82,86,19.0012,2011,1,17,23,4
1,0,1,2,8.2,9.09,86,22.0028,2011,1,18,12,3
1,0,1,2,8.2,9.85,86,15.0013,2011,1,18,13,22
1,0,1,2,9.02,11.365,80,11.0014,2011,1,18,14,28
1,0,1,2,9.02,11.365,87,11.0014,2011,1,18,15,35
1,0,1,2,9.02,11.365,87,12.998,2011,1,18,16,61
1,0,1,2,9.02,11.365,82,12.998,2011,1,18,17,125
1,0,1,2,9.02,11.365,80,11.0014,2011,1,18,18,133
1,0,1,2,9.02,11.365,80,8.9981,2011,1,18,19,99
1,0,1,2,9.02,12.12,93,7.0015,2011,1,18,21,41
1,0,1,2,9.02,12.88,93,6.0032,2011,1,18,22,33
1,0,1,3,9.02,11.365,93,8.9981,2011,1,19,1,7
1,0,1,3,9.02,11.365,93,8.9981,2011,1,19,2,3
1,0,1,3,9.02,11.365,93,8.9981,2011,1,19,4,2
1,0,1,2,9.02,12.88,93,6.0032,2011,1,19,5,7
1,0,1,2,9.02,12.88,93,6.0032,2011,1,19,6,32
1,0,1,2,9.84,12.88,92,7.0015,2011,1,19,7,90
1,0,1,2,9.84,12.88,93,7.0015,2011,1,19,8,197
1,0,1,2,9.84,12.88,93,7.0015,2011,1,19,9,109
1,0,1,2,10.66,13.635,93,8.9981,2011,1,19,10,47
1,0,1,2,11.48,15.15,87,6.0032,2011,1,19,11,52
1,0,1,2,12.3,15.91,81,6.0032,2011,1,19,12,70
1,0,1,1,16.4,20.455,62,19.0012,2011,1,19,13,78
1,0,1,1,16.4,20.455,58,16.9979,2011,1,19,14,75
1,0,1,1,16.4,20.455,54,19.0012,2011,1,19,15,82
1,0,1,1,15.58,19.695,58,26.0027,2011,1,19,16,104
1,0,1,1,14.76,16.665,57,22.0028,2011,1,19,17,197
1,0,1,1,13.94,15.91,61,19.0012,2011,1,19,18,161
1,0,1,1,13.12,14.395,57,27.9993,2011,1,19,19,112
1,0,1,1,13.12,15.15,49,19.9995,2011,1,19,20,76
1,0,1,1,13.12,14.395,49,27.9993,2011,1,19,21,59
1,0,1,1,12.3,15.15,52,11.0014,2011,1,19,22,59
1,0,1,1,12.3,13.635,52,31.0009,2011,1,19,23,28
1,0,1,2,6.56,9.09,64,7.0015,2011,2,1,0,8
1,0,1,2,6.56,9.09,69,7.0015,2011,2,1,1,3
1,0,1,2,9.02,12.88,80,6.0032,2011,2,1,14,54
1,0,1,2,9.84,12.12,75,8.9981,2011,2,1,16,64
1,0,1,2,9.84,12.88,81,7.0015,2011,2,1,18,168
1,0,1,2,9.84,12.12,81,8.9981,2011,2,1,19,108
1,0,1,2,9.02,11.365,87,8.9981,2011,2,1,20,74
1,0,1,2,9.02,11.365,87,8.9981,2011,2,1,21,64
1,0,1,2,9.02,12.88,87,6.0032,2011,2,1,22,36
1,0,1,3,8.2,9.85,93,12.998,2011,2,1,23,16
1,0,1,3,9.02,12.12,93,7.0015,2011,2,2,0,2
1,0,1,3,9.02,11.365,93,12.998,2011,2,2,1,3
1,0,1,3,9.02,11.365,93,8.9981,2011,2,2,2,4
1,0,1,3,9.02,11.365,93,8.9981,2011,2,2,3,1
1,0,1,3,9.02,10.605,93,19.0012,2011,2,2,4,1
1,0,1,3,9.02,12.12,93,7.0015,2011,2,2,5,3
1,0,1,3,9.02,12.12,93,7.0015,2011,2,2,6,18
1,0,1,3,9.02,10.605,93,15.0013,2011,2,2,7,49
1,0,1,3,9.02,10.605,93,15.0013,2011,2,2,8,155
1,0,1,2,9.84,12.88,93,6.0032,2011,2,2,9,123
1,0,1,2,9.84,11.365,93,12.998,2011,2,2,11,52
1,0,1,2,9.84,11.365,93,15.0013,2011,2,2,12,64
1,0,1,1,13.94,16.665,93,11.0014,2011,2,2,13,75
1,0,1,1,15.58,19.695,82,26.0027,2011,2,2,14,63
1,0,1,1,15.58,19.695,76,22.0028,2011,2,2,15,76
1,0,1,1,14.76,16.665,71,19.9995,2011,2,2,16,103
1,0,1,1,14.76,15.91,53,35.0008,2011,2,2,17,190
1,0,1,1,13.94,14.395,42,36.9974,2011,2,2,18,182
1,0,1,1,11.48,12.12,45,32.9975,2011,2,2,19,91
1,0,1,1,9.84,9.85,48,36.9974,2011,2,2,20,75
1,0,1,1,9.02,9.85,47,22.0028,2011,2,2,21,63
1,0,1,1,9.02,10.605,44,16.9979,2011,2,2,22,40
1,0,1,1,8.2,8.335,44,30.0026,2011,2,2,23,32
1,0,1,1,8.2,8.335,40,30.0026,2011,2,3,0,12
1,0,1,1,8.2,7.575,44,35.0008,2011,2,3,1,5
1,0,1,1,7.38,8.335,43,16.9979,2011,2,3,2,2
1,0,1,1,7.38,8.335,43,16.9979,2011,2,3,3,1
1,0,1,1,6.56,6.82,50,19.9995,2011,2,3,5,2
1,0,1,1,6.56,6.82,43,23.9994,2011,2,3,6,39
1,0,1,1,5.74,6.06,50,22.0028,2011,2,3,7,87
1,0,1,1,5.74,6.06,50,23.9994,2011,2,3,8,188
1,0,1,1,6.56,6.82,47,19.9995,2011,2,3,9,133
1,0,1,1,7.38,7.575,43,22.0028,2011,2,3,10,52
1,0,1,1,7.38,6.82,43,30.0026,2011,2,3,11,64
1,0,1,1,8.2,9.09,40,23.9994,2011,2,3,12,69
1,0,1,1,8.2,8.335,40,27.9993,2011,2,3,13,51
1,0,1,1,9.02,9.85,37,26.0027,2011,2,3,14,47
1,0,1,1,9.02,9.85,37,22.0028,2011,2,3,15,60
1,0,1,1,9.02,10.605,37,16.9979,2011,2,3,16,78
1,0,1,1,8.2,9.85,40,12.998,2011,2,3,17,175
1,0,1,1,8.2,10.605,40,11.0014,2011,2,3,18,147
1,0,1,1,8.2,11.365,47,6.0032,2011,2,3,20,109
1,0,1,1,7.38,10.605,55,7.0015,2011,2,3,21,54
1,0,1,1,7.38,10.605,51,6.0032,2011,2,3,22,41
1,0,1,1,8.2,11.365,47,7.0015,2011,2,3,23,38
1,0,1,2,5.74,8.335,63,7.0015,2011,2,4,2,1
1,0,1,2,5.74,8.335,63,7.0015,2011,2,4,3,1
1,0,1,2,5.74,7.575,63,8.9981,2011,2,4,5,7
1,0,1,1,5.74,7.575,74,8.9981,2011,2,4,8,220
1,0,1,2,6.56,9.09,80,8.9981,2011,2,4,9,127
1,0,1,2,8.2,10.605,51,8.9981,2011,2,4,10,51
1,0,1,1,9.02,11.365,51,11.0014,2011,2,4,11,64
1,0,1,2,9.84,12.12,48,11.0014,2011,2,4,12,86
1,0,1,2,10.66,12.88,50,15.0013,2011,2,4,13,82
1,0,1,2,11.48,13.635,45,11.0014,2011,2,4,14,91
1,0,1,2,11.48,13.635,48,16.9979,2011,2,4,15,90
1,0,1,2,12.3,14.395,42,15.0013,2011,2,4,16,99
1,0,1,2,10.66,13.635,56,8.9981,2011,2,4,17,205
1,0,1,2,9.84,12.88,60,7.0015,2011,2,4,18,155
1,0,1,2,9.84,12.12,65,8.9981,2011,2,4,19,103
1,0,1,2,9.84,12.12,65,11.0014,2011,2,4,20,71
1,0,1,2,9.84,12.12,70,11.0014,2011,2,4,21,43
1,0,1,2,9.84,12.12,65,11.0014,2011,2,4,22,46
1,0,1,2,9.84,12.12,70,8.9981,2011,2,4,23,31
1,0,0,2,9.84,12.12,70,11.0014,2011,2,5,0,39
1,0,0,2,9.84,12.12,65,11.0014,2011,2,5,1,18
1,0,0,2,9.84,12.12,75,11.0014,2011,2,5,2,17
1,0,0,2,9.84,12.12,75,11.0014,2011,2,5,3,11
1,0,0,3,9.02,11.365,93,8.9981,2011,2,5,4,8
1,0,0,3,8.2,11.365,100,6.0032,2011,2,5,5,9
1,0,0,3,9.02,12.88,93,6.0032,2011,2,5,7,4
1,0,0,3,8.2,11.365,100,6.0032,2011,2,5,8,10
1,0,0,3,8.2,11.365,100,6.0032,2011,2,5,9,20
1,0,0,3,8.2,10.605,100,8.9981,2011,2,5,10,34
1,0,0,3,9.02,11.365,100,8.9981,2011,2,5,11,47
1,0,0,3,9.02,11.365,100,11.0014,2011,2,5,12,52
1,0,0,3,9.02,11.365,100,11.0014,2011,2,5,13,72
1,0,0,3,9.02,11.365,100,8.9981,2011,2,5,16,71
1,0,0,2,9.84,10.605,100,19.0012,2011,2,5,17,78
1,0,0,2,11.48,12.12,93,30.0026,2011,2,5,18,83
1,0,0,2,11.48,12.12,93,30.0026,2011,2,5,19,84
1,0,0,1,12.3,14.395,87,16.9979,2011,2,5,20,69
1,0,0,1,10.66,12.88,100,12.998,2011,2,5,21,56
1,0,0,1,10.66,13.635,93,8.9981,2011,2,5,22,45
1,0,0,1,10.66,12.88,93,15.0013,2011,2,5,23,59
1,0,0,1,10.66,12.88,70,12.998,2011,2,6,0,39
1,0,0,1,10.66,11.365,65,27.9993,2011,2,6,1,44
1,0,0,1,10.66,11.365,60,22.0028,2011,2,6,2,20
1,0,0,1,10.66,14.395,60,6.0032,2011,2,6,3,13
1,0,0,1,10.66,11.365,60,23.9994,2011,2,6,4,2
1,0,0,1,10.66,12.88,60,15.0013,2011,2,6,5,1
1,0,0,1,10.66,12.88,60,15.0013,2011,2,6,6,1
1,0,0,1,9.84,12.12,65,11.0014,2011,2,6,7,8
1,0,0,1,9.84,12.88,65,7.0015,2011,2,6,8,23
1,0,0,1,11.48,14.395,56,7.0015,2011,2,6,9,45
1,0,0,1,12.3,14.395,52,16.9979,2011,2,6,10,89
1,0,0,1,13.12,15.15,49,16.9979,2011,2,6,11,117
1,0,0,1,13.94,17.425,46,6.0032,2011,2,6,14,161
1,0,0,1,13.94,17.425,46,6.0032,2011,2,6,15,182
1,0,0,1,13.94,17.425,49,7.0015,2011,2,6,16,157
1,0,0,1,12.3,15.15,56,11.0014,2011,2,6,18,78
1,0,0,1,11.48,14.395,61,8.9981,2011,2,6,19,21
1,0,0,1,11.48,14.395,61,7.0015,2011,2,6,20,26
1,0,1,1,9.84,12.88,75,7.0015,2011,2,7,10,55
1,0,1,1,12.3,15.91,65,6.0032,2011,2,7,11,47
1,0,1,2,14.76,18.18,57,6.0032,2011,2,7,13,64
1,0,1,2,14.76,18.18,57,6.0032,2011,2,7,14,60
1,0,1,2,15.58,19.695,54,6.0032,2011,2,7,15,50
1,0,1,2,14.76,17.425,57,8.9981,2011,2,7,16,114
1,0,1,2,13.12,15.91,70,11.0014,2011,2,7,17,216
1,0,1,2,13.94,16.665,66,8.9981,2011,2,7,18,175
1,0,1,2,13.12,16.665,70,7.0015,2011,2,7,20,88
1,0,1,1,11.48,15.15,81,6.0032,2011,2,7,22,37
1,0,1,2,10.66,13.635,93,7.0015,2011,2,8,2,2
1,0,1,3,11.48,13.635,93,11.0014,2011,2,8,3,1
1,0,1,1,10.66,12.88,93,11.0014,2011,2,8,4,3
1,0,1,1,10.66,11.365,81,22.0028,2011,2,8,5,2
1,0,1,1,10.66,11.365,70,22.0028,2011,2,8,6,39
1,0,1,1,9.84,9.85,65,27.9993,2011,2,8,7,100
1,0,1,1,9.84,9.85,56,32.9975,2011,2,8,8,243
1,0,1,1,9.84,9.85,52,32.9975,2011,2,8,9,135
1,0,1,1,9.02,9.09,47,36.9974,2011,2,8,10,48
1,0,1,1,9.02,9.09,47,31.0009,2011,2,8,11,50
1,0,1,1,9.84,9.85,38,32.9975,2011,2,8,12,65
1,0,1,2,9.84,9.85,32,30.0026,2011,2,8,13,50
1,0,1,1,9.02,9.85,37,27.9993,2011,2,8,14,64
1,0,1,1,9.02,9.85,35,26.0027,2011,2,8,15,51
1,0,1,1,9.02,9.09,35,35.0008,2011,2,8,16,83
1,0,1,1,9.02,9.09,32,39.0007,2011,2,8,17,176
1,0,1,1,8.2,9.09,32,26.0027,2011,2,8,18,152
1,0,1,1,6.56,6.06,40,31.0009,2011,2,8,19,101
1,0,1,1,6.56,6.82,40,22.0028,2011,2,8,20,56
1,0,1,1,5.74,5.305,33,31.0009,2011,2,8,21,54
1,0,1,1,4.92,5.305,33,23.9994,2011,2,8,22,29
1,0,1,1,4.92,5.305,33,22.0028,2011,2,8,23,12
1,0,1,1,4.1,3.79,36,23.9994,2011,2,9,0,17
1,0,1,1,4.1,5.305,36,15.0013,2011,2,9,1,7
1,0,1,1,3.28,3.79,38,19.0012,2011,2,9,2,3
1,0,1,1,2.46,3.79,45,8.9981,2011,2,9,3,2
1,0,1,1,2.46,5.305,45,7.0015,2011,2,9,5,7
1,0,1,1,2.46,5.305,49,7.0015,2011,2,9,7,99
1,0,1,1,4.92,6.82,39,11.0014,2011,2,9,9,123
1,0,1,2,5.74,7.575,43,11.0014,2011,2,9,11,41
1,0,1,2,7.38,9.09,40,15.0013,2011,2,9,12,61
1,0,1,1,7.38,8.335,40,16.9979,2011,2,9,13,69
1,0,1,1,8.2,9.09,34,19.9995,2011,2,9,14,58
1,0,1,2,8.2,9.09,34,19.0012,2011,2,9,15,64
1,0,1,2,8.2,9.85,37,16.9979,2011,2,9,16,79
1,0,1,2,8.2,9.85,34,16.9979,2011,2,9,17,166
1,0,1,2,7.38,8.335,47,19.9995,2011,2,9,18,170
1,0,1,3,5.74,6.06,86,16.9979,2011,2,9,19,88
1,0,1,3,5.74,7.575,86,11.0014,2011,2,9,20,84
1,0,1,2,5.74,7.575,86,11.0014,2011,2,9,21,83
1,0,1,3,6.56,8.335,80,11.0014,2011,2,9,22,46
1,0,1,3,6.56,7.575,80,12.998,2011,2,9,23,37
1,0,1,3,5.74,6.82,86,12.998,2011,2,10,0,16
1,0,1,3,5.74,7.575,80,8.9981,2011,2,10,1,7
1,0,1,3,5.74,7.575,80,8.9981,2011,2,10,2,3
1,0,1,2,5.74,6.82,59,15.0013,2011,2,10,4,1
1,0,1,2,4.92,6.06,50,15.0013,2011,2,10,5,6
1,0,1,2,4.92,6.06,54,19.0012,2011,2,10,6,26
1,0,1,1,4.1,3.79,50,27.9993,2011,2,10,7,99
1,0,1,1,4.1,3.79,49,22.0028,2011,2,10,8,178
1,0,1,1,4.92,5.305,42,23.9994,2011,2,10,9,122
1,0,1,1,4.92,5.305,42,19.9995,2011,2,10,10,35
1,0,1,1,5.74,6.06,39,23.9994,2011,2,10,11,45
1,0,1,1,6.56,6.82,34,26.0027,2011,2,10,12,69
1,0,1,1,7.38,8.335,29,19.9995,2011,2,10,13,62
1,0,1,1,8.2,9.09,27,19.0012,2011,2,10,14,48
1,0,1,1,8.2,9.85,25,16.9979,2011,2,10,15,50
1,0,1,1,8.2,9.09,27,19.9995,2011,2,10,16,80
1,0,1,1,7.38,9.09,26,12.998,2011,2,10,17,165
1,0,1,1,6.56,9.09,28,8.9981,2011,2,10,18,160
1,0,1,1,5.74,8.335,28,7.0015,2011,2,10,19,112
1,0,1,1,5.74,9.09,31,6.0032,2011,2,10,20,97
1,0,1,1,4.92,7.575,42,7.0015,2011,2,10,23,34
1,0,1,1,4.1,6.82,49,7.0015,2011,2,11,0,14
1,0,1,1,4.1,6.82,54,6.0032,2011,2,11,1,7
1,0,1,1,4.1,6.82,54,6.0032,2011,2,11,2,3
1,0,1,1,3.28,6.06,63,6.0032,2011,2,11,5,4
1,0,1,1,4.1,6.06,74,11.0014,2011,2,11,8,216
1,0,1,1,4.92,6.06,74,15.0013,2011,2,11,9,140
1,0,1,1,5.74,6.82,69,12.998,2011,2,11,10,44
1,0,1,1,9.02,11.365,47,8.9981,2011,2,11,11,64
1,0,1,1,9.02,11.365,47,8.9981,2011,2,11,12,71
1,0,1,1,9.84,11.365,35,12.998,2011,2,11,13,110
1,0,1,1,12.3,14.395,26,16.9979,2011,2,11,14,84
1,0,1,1,13.12,15.91,21,11.0014,2011,2,11,15,74
1,0,1,1,12.3,14.395,28,12.998,2011,2,11,16,125
1,0,1,1,9.02,11.365,55,8.9981,2011,2,11,20,63
1,0,1,1,8.2,10.605,59,8.9981,2011,2,11,21,47
1,0,1,1,8.2,11.365,64,6.0032,2011,2,11,22,43
1,0,0,1,6.56,9.85,69,6.0032,2011,2,12,0,30
1,0,0,1,4.92,8.335,74,6.0032,2011,2,12,4,4
1,0,0,1,4.92,8.335,74,6.0032,2011,2,12,5,1
1,0,0,1,4.92,6.82,93,12.998,2011,2,12,6,2
1,0,0,1,4.92,7.575,80,7.0015,2011,2,12,7,11
1,0,0,1,5.74,7.575,86,8.9981,2011,2,12,8,30
1,0,0,1,6.56,9.09,64,8.9981,2011,2,12,9,43
1,0,0,1,9.02,10.605,41,16.9979,2011,2,12,10,84
1,0,0,1,12.3,13.635,28,22.0028,2011,2,12,11,114
1,0,0,1,12.3,13.635,39,31.0009,2011,2,12,12,120
1,0,0,1,12.3,13.635,39,27.9993,2011,2,12,13,135
1,0,0,1,13.94,15.91,31,19.0012,2011,2,12,14,120
1,0,0,1,13.94,15.15,29,27.9993,2011,2,12,15,174
1,0,0,1,13.94,15.15,29,27.9993,2011,2,12,16,145
1,0,0,1,13.12,14.395,31,35.0008,2011,2,12,17,137
1,0,0,1,11.48,12.88,38,22.0028,2011,2,12,18,64
1,0,0,1,11.48,13.635,38,11.0014,2011,2,12,19,41
1,0,0,1,10.66,12.88,41,15.0013,2011,2,12,20,40
