Part_ID,Parent_ID,Level,Depth,Maint_Echelon,FR_raw_input,FR_model_used,QPA,PM_failure_gamma,FLEET_SIZE,annual_FR_item_after_PM,annual_FR_system,annual_FR_demand,annual_FR,lambda_eff_system_annual,lambda_eff_demand_annual,lambda_eff_annual,lambda_system_2y,lambda_demand_2y,lambda_eff_2y,p_need_2y,baseline_wait_h,T_diag_h,T_repair_h,T_restore_h,ao_impact,shortage_exposure_h,mu_pipe_nom,stock_cap,is_long_lead,prebuy_flag,protection_flag,selected_manage,sO_best,sI_best,sD_best,total_stock_best,wait_per_failure_best,unit_proc_cost,critical_weight
RAD-L6-0209,RAD-L5-0205,6,6,O,0.10828,0.0009485328,1.0,0.014999983561661849,1.0,0.0009343048235923029,0.0009343048235923029,0.0009343048235923029,0.0009343048235923029,0.00014014572353884542,0.00014014572353884542,0.00014014572353884542,0.0018686096471846058,0.0018686096471846058,0.0018686096471846058,0.0018668648831080548,5767.5,2.9800000000000004,13.841101500162743,11.992087673731865,9.25101295171476e-05,7690.0,0.00012302746735316452,2,1,1,0,1,1,0,0,1,0.3000436418918627,126949.0,0.15
RAD-L6-0210,RAD-L5-0205,6,6,O,0.18729,0.0016406604000000003,1.0,0.0075,1.0,0.0016283554470000003,0.0016283554470000003,0.0016283554470000003,0.0016283554470000003,0.00024425331705,0.00024425331705,0.00024425331705,0.0032567108940000007,0.0032567108940000007,0.0032567108940000007,0.0032514135632616403,3774.75,2.9800000000000004,13.780650000000001,11.68615585,0.00010565952805356419,5033.0,0.00014033412610875,3,0,0,0,0,0,0,0,0,3774.75,330116.0,0.15
RAD-L6-0216,RAD-L5-0214,6,6,O,2.62531,0.0229977156,1.0,0.0075,1.0,0.022825232733000002,0.022825232733000002,0.022825232733000002,0.022825232733000002,0.0034237849099500004,0.0034237849099500004,0.0034237849099500004,0.045650465466000004,0.045650465466000004,0.045650465466000004,0.04462415931444785,4994.25,2.9800000000000004,8.70601875,6.194436359375,0.0019555535483198987,6659.0,0.0026026237117987502,3,0,0,0,1,0,0,0,0,4994.25,228594.0,1.0
RAD-L6-0217,RAD-L5-0214,6,6,O,0.19304,0.0016910304,1.0,0.0075,1.0,0.001678347672,0.001678347672,0.001678347672,0.001678347672,0.0002517521508,0.0002517521508,0.0002517521508,0.003356695344,0.003356695344,0.003356695344,0.003351067940437824,6463.5,2.9800000000000004,7.49555625,5.30544427,0.00018599154167935,8618.0,0.00024767123694,2,1,1,1,1,1,0,0,1,0.30019819698280414,132367.0,0.15
RAD-L6-0219,RAD-L5-0214,6,6,O,0.08942,0.0007833192,1.0,0.029999967123323697,1.0,0.0007598196497529319,0.0007598196497529319,0.0007598196497529319,0.0007598196497529319,0.00011397294746293978,0.00011397294746293978,0.00011397294746293978,0.0015196392995058638,0.0015196392995058638,0.0015196392995058638,0.001518485232368194,5490.75,2.9800000000000004,5.596501346299894,5.044210361503712,7.154240915389268e-05,7321.0,9.525067903837696e-05,2,1,1,0,1,0,0,0,0,5490.75,250560.0,0.15
RAD-L6-0221,RAD-L5-0214,6,6,O,0.13368,0.0011710368,1.0,0.0075,1.0,0.001162254024,0.001162254024,0.001162254024,0.001162254024,0.0001743381036,0.0001743381036,0.0001743381036,0.002324508048,0.002324508048,0.002324508048,0.0023218084713018117,3309.75,2.9800000000000004,9.963037499999999,6.615575937499999,6.606032110753351e-05,4413.0,8.782580493000001e-05,3,0,0,0,0,0,0,0,0,3309.75,170674.0,0.15
RAD-L6-0227,RAD-L5-0224,6,6,O,0.09366,0.0008204616,1.0,0.0075,1.0,0.000814308138,0.000814308138,0.000814308138,0.000814308138,0.0001221462207,0.0001221462207,0.0001221462207,0.001628616276,0.001628616276,0.001628616276,0.0016272908001742081,5917.5,2.9800000000000004,15.642900000000001,11.24586771,8.270980559009185e-05,7890.0,0.000110015260425,2,1,1,0,1,0,0,0,0,5917.5,151551.0,0.15
RAD-L6-0228,RAD-L5-0224,6,6,O,0.1369,0.001199244,1.0,0.0075,1.0,0.00119024967,0.00119024967,0.00119024967,0.00119024967,0.00017853745049999998,0.00017853745049999998,0.00017853745049999998,0.00238049934,0.00238049934,0.00238049934,0.0023776681984019055,5649.0,2.9800000000000004,19.0880625,16.39878255625,0.00011552715711254413,7532.0,0.00015350959784999997,2,1,1,0,0,0,0,0,0,5649.0,253053.0,0.15
RAD-L6-0229,RAD-L5-0224,6,6,O,0.17915,0.001569354,1.0,0.029999967123323697,1.0,0.0015222734315951435,0.0015222734315951435,0.0015222734315951435,0.0015222734315951435,0.0002283410147392715,0.0002283410147392715,0.0002283410147392715,0.003044546863190287,0.003044546863190287,0.003044546863190287,0.0030399169302636198,6276.75,2.9800000000000004,5.916301423231317,4.767444167671049,0.00016381375839356213,8369.0,0.00021814908131883142,2,1,1,1,0,0,0,0,0,6276.75,424589.0,0.15
RAD-L6-0232,RAD-L5-0224,6,6,O,0.15023,0.0013160148,1.0,0.0075,1.0,0.001306144689,0.001306144689,0.001306144689,0.001306144689,0.00019592170335,0.00019592170335,0.00019592170335,0.002612289378,0.002612289378,0.002612289378,0.0026088803192315657,3637.5,2.9800000000000004,4.3762875,3.7636595374999997,8.150529968025395e-05,4850.0,0.00010847263256250001,3,0,0,0,0,0,0,0,0,3637.5,275353.0,0.15
RAD-L6-0236,RAD-L5-0233,6,6,O,0.16245,0.0014230620000000001,1.0,0.014999983561661849,1.0,0.0014017160933927745,0.0014017160933927745,0.0014017160933927745,0.0014017160933927745,0.00021025741400891617,0.00021025741400891617,0.00021025741400891617,0.002803432186785549,0.002803432186785549,0.002803432186785549,0.002799506240337757,3916.5,2.9800000000000004,10.602638649163126,7.521632379587528,9.425584566585897e-05,5222.0,0.00012533838081673062,3,0,0,0,1,0,0,0,0,3916.5,151549.0,0.15
RAD-L6-0240,RAD-L5-0233,6,6,O,0.11095,0.000971922,1.0,0.0075,1.0,0.000964632585,0.000964632585,0.000964632585,0.000964632585,0.00014469488775,0.00014469488775,0.00014469488775,0.00192926517,0.00192926517,0.00192926517,0.0019274053341830077,3999.75,2.9800000000000004,9.82336875,6.483540743749999,6.622291132918916e-05,5333.0,8.808879410625e-05,3,0,0,0,0,0,0,0,0,3999.75,185920.0,0.15
RAD-L6-0243,RAD-L5-0242,6,6,O,0.12242,0.0010723992,1.0,0.0075,1.0,0.001064356206,0.001064356206,0.001064356206,0.001064356206,0.0001596534309,0.0001596534309,0.0001596534309,0.002128712412,0.002128712412,0.002128712412,0.0021264483105587484,4446.0,2.9800000000000004,8.2870125,6.634681219999999,8.120481399830853e-05,5928.0,0.00010803944502,3,0,0,0,1,0,0,0,0,4446.0,223528.0,0.15
RAD-L6-0248,RAD-L5-0242,6,6,O,0.13833,0.0012117708,1.0,0.029999967123323697,1.0,0.0011754177158389966,0.0011754177158389966,0.0011754177158389966,0.0011754177158389966,0.00017631265737584945,0.00017631265737584945,0.00017631265737584945,0.002350835431677993,0.002350835431677993,0.002350835431677993,0.0023480743820794014,3304.5,2.9800000000000004,14.191128413831875,12.820477643482034,6.682773978306215e-05,4406.0,8.867963109566127e-05,3,0,0,0,0,0,0,0,0,3304.5,228381.0,0.15
RAD-L6-0252,RAD-L5-0251,6,6,O,0.10541,0.0009233916000000001,1.0,0.029999967123323697,1.0,0.0008956898823580468,0.0008956898823580468,0.0008956898823580468,0.0008956898823580468,0.00013435348235370703,0.00013435348235370703,0.00013435348235370703,0.0017913797647160937,0.0017913797647160937,0.0017913797647160937,0.0017897762016584329,4829.25,2.9800000000000004,3.2779507885470816,2.713208890843681,7.415427592430269e-05,6439.0,9.875594439218259e-05,3,0,0,0,1,0,0,0,0,4829.25,241048.0,0.15
RAD-L6-0255,RAD-L5-0251,6,6,O,0.17373,0.0015218748000000002,1.0,0.0075,1.0,0.0015104607390000002,0.0015104607390000002,0.0015104607390000002,0.0015104607390000002,0.00022656911085000003,0.00022656911085000003,0.00022656911085000003,0.0030209214780000005,0.0030209214780000005,0.0030209214780000005,0.003016363086048579,1517.25,2.9800000000000004,5.63330625,3.897188569999999,3.9420107527010874e-05,2023.0,5.232298073625001e-05,3,0,0,0,0,0,0,0,0,1517.25,119738.0,0.15
RAD-L6-0259,RAD-L5-0251,6,6,O,0.10604,0.0009289103999999999,1.0,0.0075,1.0,0.000921943572,0.000921943572,0.000921943572,0.000921943572,0.00013829153579999998,0.00013829153579999998,0.00013829153579999998,0.001843887144,0.001843887144,0.001843887144,0.0018421882284633817,2961.75,2.9800000000000004,13.17541875,20.365402180625,4.712482051108188e-05,3949.0,6.2341698045e-05,3,0,0,0,0,0,0,0,0,2961.75,198156.0,0.15
RAD-L6-0261,RAD-L5-0260,6,6,O,0.19696,0.0017253696,1.0,0.014999983561661849,1.0,0.0016994890843622088,0.0016994890843622088,0.0016994890843622088,0.0016994890843622088,0.0002549233626543313,0.0002549233626543313,0.0002549233626543313,0.0033989781687244177,0.0033989781687244177,0.0033989781687244177,0.003393208181633356,3296.25,2.9800000000000004,10.735726163587767,7.486143888567793,9.622821903463897e-05,4395.0,0.00012789819393445046,3,0,0,0,0,0,0,0,0,3296.25,233911.0,0.15
RAD-L6-0262,RAD-L5-0260,6,6,O,0.11292,0.0009891792,1.0,0.0075,1.0,0.000981760356,0.000981760356,0.000981760356,0.000981760356,0.0001472640534,0.0001472640534,0.0001472640534,0.001963520712,0.001963520712,0.001963520712,0.0019615942662850605,4122.0,2.9800000000000004,9.4043625,6.5718808775,6.945537406511582e-05,5496.0,9.239306364e-05,3,0,0,0,0,0,0,0,0,4122.0,195767.0,0.15
RAD-L6-0266,RAD-L5-0260,6,6,O,0.13934,0.0012206183999999998,1.0,0.014999983561661849,1.0,0.0012023091440649379,0.0012023091440649379,0.0012023091440649379,0.0012023091440649379,0.00018034637160974068,0.00018034637160974068,0.00018034637160974068,0.0024046182881298757,0.0024046182881298757,0.0024046182881298757,0.0024017295095080105,5599.5,2.9800000000000004,18.809702038682698,15.315073212754832,0.00011565627373299061,7466.0,0.00015370616557515115,2,1,1,0,0,0,0,0,0,5599.5,366770.0,0.15
RAD-L6-0270,RAD-L5-0269,6,6,O,0.18656,0.0016342656,1.0,0.029999967123323697,1.0,0.0015852376857292212,0.0015852376857292212,0.0015852376857292212,0.0015852376857292212,0.00023778565285938316,0.00023778565285938316,0.00023778565285938316,0.0031704753714584424,0.0031704753714584424,0.0031704753714584424,0.0031654547217682127,5273.25,2.9800000000000004,13.071828144571898,11.917781214215792,0.0001435440265494202,7031.0,0.000190852845348667,3,0,0,0,0,0,0,0,0,5273.25,131429.0,0.15
RAD-L6-0273,RAD-L5-0269,6,6,O,0.1474,0.0012912239999999999,1.0,0.014999983561661849,1.0,0.0012718556612255766,0.0012718556612255766,0.0012718556612255766,0.0012718556612255766,0.00019077834918383648,0.00019077834918383648,0.00019077834918383648,0.002543711322451153,0.002543711322451153,0.002543711322451153,0.0025404788302284542,6120.0,2.9800000000000004,6.210750673149947,5.21958546430086,0.00013346207766940071,8160.0,0.00017771133896576547,2,1,1,1,0,0,0,0,0,6120.0,214227.0,0.15
RAD-L6-0281,RAD-L5-0278,6,6,O,0.1599,0.001400724,1.0,0.0075,1.0,0.00139021857,0.00139021857,0.00139021857,0.00139021857,0.0002085327855,0.0002085327855,0.0002085327855,0.00278043714,0.00278043714,0.00278043714,0.002776575304681228,4410.0,2.9800000000000004,20.298525,13.673328965,0.00010537698049451132,5880.0,0.00013997406149999998,3,0,0,0,0,0,0,0,0,4410.0,182563.0,0.15
RAD-L6-0283,RAD-L5-0278,6,6,O,0.13846,0.0012129095999999999,1.0,0.0075,1.0,0.001203812778,0.001203812778,0.001203812778,0.001203812778,0.00018057191669999998,0.00018057191669999998,0.00018057191669999998,0.002407625556,0.002407625556,0.002407625556,0.0024047295502230837,2853.75,2.9800000000000004,13.873762499999998,10.2778490225,5.909829937122569e-05,3805.0,7.843334966249999e-05,3,0,0,0,0,0,0,0,0,2853.75,219899.0,0.15
RAD-L6-0284,RAD-L5-0278,6,6,O,0.10043,0.0008797668000000001,1.0,0.029999967123323697,1.0,0.0008533738249238085,0.0008533738249238085,0.0008533738249238085,0.0008533738249238085,0.00012800607373857127,0.00012800607373857127,0.00012800607373857127,0.001706747649847617,0.001706747649847617,0.001706747649847617,0.0017052919843464354,4712.25,2.9800000000000004,9.993752404106955,9.816013072177455,6.904504433418486e-05,6283.0,9.181074900678576e-05,3,0,0,0,0,0,0,0,0,4712.25,589365.0,0.15
RAD-L6-0286,RAD-L5-0278,6,6,O,0.18685,0.0016368059999999998,1.0,0.029999967123323697,1.0,0.0015877018738127409,0.0015877018738127409,0.0015877018738127409,0.0015877018738127409,0.00023815528107191112,0.00023815528107191112,0.00023815528107191112,0.0031754037476254817,0.0031754037476254817,0.0031754037476254817,0.0031703674852776587,3697.5,2.9800000000000004,12.592128029174765,11.374657569441704,0.00010091298964286905,4930.0,0.00013403031229275363,3,0,0,0,1,0,0,0,0,3697.5,120384.0,0.15
RAD-L6-0289,RAD-L5-0287,6,6,O,0.17675,0.0015483299999999999,1.0,0.029999967123323697,1.0,0.0015018801509039442,0.0015018801509039442,0.0015018801509039442,0.0015018801509039442,0.00022528202263559163,0.00022528202263559163,0.00022528202263559163,0.0030037603018078884,0.0030037603018078884,0.0030037603018078884,0.0029992535273851706,3342.75,2.9800000000000004,15.550278740790421,12.69237006933691,8.636897082121435e-05,4457.0,0.00011462123000991232,3,0,0,0,1,0,0,0,0,3342.75,185473.0,0.15
RAD-L6-0292,RAD-L5-0287,6,6,O,0.15881,0.0013911756000000001,1.0,0.0075,1.0,0.0013807417830000001,0.0013807417830000001,0.0013807417830000001,0.0013807417830000001,0.00020711126745,0.00020711126745,0.00020711126745,0.0027614835660000002,0.0027614835660000002,0.0027614835660000002,0.002757674177585323,3517.5,2.9800000000000004,7.169662499999999,4.8905124537499995,8.334976655994888e-05,4690.0,0.0001108849137375,3,0,0,0,0,0,0,0,0,3517.5,297953.0,0.15
RAD-L6-0294,RAD-L5-0287,6,6,O,0.02436,0.0002133936,1.0,0.014999983561661849,1.0,0.00021019269950783615,0.00021019269950783615,0.00021019269950783615,0.00021019269950783615,3.152890492617542e-05,3.152890492617542e-05,3.152890492617542e-05,0.0004203853990156723,0.0004203853990156723,0.0004203853990156723,0.0004202970494545655,5495.25,2.9800000000000004,7.0980007693142255,5.071602233772895,1.9807428424303367e-05,7327.0,2.6371265570101292e-05,2,1,0,0,1,0,0,0,0,5495.25,288204.0,0.15
RAD-L6-0301,RAD-L5-0298,6,6,O,0.08509,0.0007453884000000001,1.0,0.0075,1.0,0.0007397979870000001,0.0007397979870000001,0.0007397979870000001,0.0007397979870000001,0.00011096969805,0.00011096969805,0.00011096969805,0.0014795959740000002,0.0014795959740000002,0.0014795959740000002,0.0014785019115335363,5343.0,2.9800000000000004,8.985356250000002,7.002395481875,6.781036987369741e-05,7124.0,9.0245220195e-05,3,0,0,0,0,0,0,0,0,5343.0,307207.0,0.15
RAD-L6-0303,RAD-L5-0298,6,6,O,0.13053,0.0011434428,1.0,0.014999983561661849,1.0,0.0011262911767962994,0.0011262911767962994,0.0011262911767962994,0.0011262911767962994,0.0001689436765194449,0.0001689436765194449,0.0001689436765194449,0.0022525823535925987,0.0022525823535925987,0.0022525823535925987,0.002250047193872007,5387.25,2.9800000000000004,12.82076388957382,9.41956096532168,0.00010413660373813787,7183.0,0.00013852995758438044,3,0,0,0,0,0,0,0,0,5387.25,271383.0,0.15
RAD-L6-0304,RAD-L5-0298,6,6,O,0.13586,0.0011901336,1.0,0.029999967123323697,1.0,0.0011544296311276373,0.0011544296311276373,0.0011544296311276373,0.0011544296311276373,0.0001731644446691456,0.0001731644446691456,0.0001731644446691456,0.0023088592622552747,0.0023088592622552747,0.0023088592622552747,0.0023061958968817464,3050.25,2.9800000000000004,4.557151096272771,3.4899344636794916,6.042411072608564e-05,4067.0,8.039495393486475e-05,3,0,0,0,0,0,0,0,0,3050.25,237973.0,0.15
RAD-L6-0310,RAD-L5-0307,6,6,O,0.10631,0.0009312756000000001,1.0,0.014999983561661849,1.0,0.0009173064813086233,0.0009173064813086233,0.0009173064813086233,0.0009173064813086233,0.00013759597219629348,0.00013759597219629348,0.00013759597219629348,0.0018346129626172466,0.0018346129626172466,0.0018346129626172466,0.0018329310889422246,4239.75,2.9800000000000004,9.360488514533136,7.124374210565248,6.675374935070469e-05,5653.0,8.879338251434327e-05,3,0,0,0,0,0,0,0,0,4239.75,218309.0,0.15
RAD-L6-0312,RAD-L5-0307,6,6,O,0.19488,0.0017071488,1.0,0.014999983561661849,1.0,0.0016815415960626892,0.0016815415960626892,0.0016815415960626892,0.0016815415960626892,0.0002522312394094034,0.0002522312394094034,0.0002522312394094034,0.0033630831921253783,0.0033630831921253783,0.0033630831921253783,0.0033574343621162184,3644.25,2.9800000000000004,4.791150519287103,3.4381840744064935,0.00010511558912574925,4859.0,0.0001399077160148734,3,0,0,0,1,0,0,0,0,3644.25,132536.0,0.15
RAD-L6-0313,RAD-L5-0307,6,6,O,0.13598,0.0011911848,1.0,0.0075,1.0,0.001182250914,0.001182250914,0.001182250914,0.001182250914,0.0001773376371,0.0001773376371,0.0001773376371,0.002364501828,0.002364501828,0.002364501828,0.0023617085955208728,6008.25,2.9800000000000004,13.92031875,9.506351993125,0.00012188392217631671,8011.0,0.0001621748642475,2,1,1,1,0,0,0,0,0,6008.25,285625.0,0.15
RAD-L6-0315,RAD-L5-0307,6,6,O,0.14477,0.0012681852,1.0,0.029999967123323697,1.0,0.0012301396856937144,0.0012301396856937144,0.0012301396856937144,0.0012301396856937144,0.00018452095285405716,0.00018452095285405716,0.00018452095285405716,0.0024602793713874287,0.0024602793713874287,0.0024602793713874287,0.00245725536457031,4113.0,2.9800000000000004,9.514052288709822,8.084232516458885,8.686943628028228e-05,5484.0,0.00011551517185521111,3,0,0,0,0,0,0,0,0,4113.0,477017.0,0.15
RAD-L6-0318,RAD-L5-0316,6,6,O,0.19592,0.0017162592000000002,1.0,0.0075,1.0,0.0017033872560000003,0.0017033872560000003,0.0017033872560000003,0.0017033872560000003,0.00025550808840000004,0.00025550808840000004,0.00025550808840000004,0.0034067745120000006,0.0034067745120000006,0.0034067745120000006,0.0034009780400048317,5424.75,2.9800000000000004,15.503231249999999,12.230684364374996,0.0001586705428576595,7233.0,0.00021096917847000004,3,0,0,0,1,0,0,0,0,5424.75,297965.0,0.15
RAD-L6-0322,RAD-L5-0316,6,6,O,0.16512,0.0014464512,1.0,0.0075,1.0,0.001435602816,0.001435602816,0.001435602816,0.001435602816,0.0002153404224,0.0002153404224,0.0002153404224,0.002871205632,0.002871205632,0.002871205632,0.0028670876632306275,5339.25,2.9800000000000004,14.38588125,10.897476928125,0.00013159186438844162,7119.0,0.00017500096655999998,3,0,0,0,0,0,0,0,0,5339.25,301199.0,0.15
RAD-L6-0323,RAD-L5-0316,6,6,O,0.04093,0.0003585468,1.0,0.029999967123323697,1.0,0.0003477904077878271,0.0003477904077878271,0.0003477904077878271,0.0003477904077878271,5.216856116817406e-05,5.216856116817406e-05,5.216856116817406e-05,0.0006955808155756542,0.0006955808155756542,0.0006955808155756542,0.0006953389553212563,6587.25,2.9800000000000004,7.595251827121285,6.934578508418071,3.9288194503473475e-05,8783.0,5.230553341781653e-05,2,1,0,0,0,0,0,0,0,6587.25,168912.0,0.15
RAD-L6-0326,RAD-L5-0325,6,6,O,0.09208,0.0008066207999999999,1.0,0.0075,1.0,0.000800571144,0.000800571144,0.000800571144,0.000800571144,0.00012008567159999999,0.00012008567159999999,0.00012008567159999999,0.001601142288,0.001601142288,0.001601142288,0.0015998611435428245,6382.5,2.9800000000000004,13.3150875,11.521704301249999,8.76927221332603e-05,8510.0,0.0001166585691,2,1,1,0,0,0,0,0,0,6382.5,282101.0,0.15
RAD-L6-0337,RAD-L5-0334,6,6,O,0.08051,0.0007052676,1.0,0.0075,1.0,0.000699978093,0.000699978093,0.000699978093,0.000699978093,0.00010499671395,0.00010499671395,0.00010499671395,0.001399956186,0.001399956186,0.001399956186,0.0013989767044690904,4787.25,2.9800000000000004,13.45475625,9.283942568749996,5.752662015147576e-05,6383.0,7.650616725375e-05,3,0,0,0,0,0,0,0,0,4787.25,269454.0,0.15
RAD-L6-0339,RAD-L5-0334,6,6,O,0.10502,0.0009199751999999999,1.0,0.0075,1.0,0.0009130753859999999,0.0009130753859999999,0.0009130753859999999,0.0009130753859999999,0.0001369613079,0.0001369613079,0.0001369613079,0.0018261507719999999,0.0018261507719999999,0.0018261507719999999,0.0018244843731984872,3066.75,2.9800000000000004,13.594424999999998,10.514090719999999,4.815916202240381e-05,4089.0,6.393091187249999e-05,3,0,0,0,0,0,0,0,0,3066.75,273198.0,0.15
RAD-L6-0340,RAD-L5-0334,6,6,O,0.0634,0.000555384,1.0,0.0075,1.0,0.00055121862,0.00055121862,0.00055121862,0.00055121862,8.268279300000001e-05,8.268279300000001e-05,8.268279300000001e-05,0.00110243724,0.00110243724,0.00110243724,0.0011018297793154996,4953.0,2.9800000000000004,7.2627749999999995,6.1901499074999995,4.683631133967818e-05,6604.0,6.23330097e-05,3,0,0,0,1,0,0,0,0,4953.0,184852.0,0.15
RAD-L6-0342,RAD-L5-0334,6,6,O,0.05843,0.0005118468,1.0,0.0075,1.0,0.000508007949,0.000508007949,0.000508007949,0.000508007949,7.620119235e-05,7.620119235e-05,7.620119235e-05,0.001016015898,0.001016015898,0.001016015898,0.0010154999286067223,5086.5,2.9800000000000004,14.29276875,11.694514159999999,4.4373924699135144e-05,6782.0,5.899503270749999e-05,3,0,0,0,0,0,0,0,0,5086.5,285465.0,0.15
RAD-L6-0351,RAD-L5-0343,6,6,O,0.14895,0.0013048019999999999,1.0,0.0075,1.0,0.001295015985,0.001295015985,0.001295015985,0.001295015985,0.00019425239775,0.00019425239775,0.00019425239775,0.00259003197,0.00259003197,0.00259003197,0.0025866807310934714,5327.25,2.9800000000000004,16.201575,11.260288199999996,0.00011844717991337767,7103.0,0.00015750853666875,3,0,0,0,0,0,0,0,0,5327.25,157776.0,0.15
RAD-L6-0354,RAD-L5-0352,6,6,O,0.16272,0.0014254272,1.0,0.014999983561661849,1.0,0.0014040458154316543,0.0014040458154316543,0.0014040458154316543,0.0014040458154316543,0.00021060687231474814,0.00021060687231474814,0.00021060687231474814,0.0028080916308633086,0.0028080916308633086,0.0028080916308633086,0.002804152629447887,3950.25,2.9800000000000004,6.787463235656729,5.905170169189951,9.518505425349901e-05,5267.0,0.00012662858407326238,3,0,0,0,0,0,0,0,0,3950.25,264235.0,0.15
RAD-L6-0357,RAD-L5-0352,6,6,O,0.13752,0.0012046752000000002,1.0,0.0075,1.0,0.0011956401360000003,0.0011956401360000003,0.0011956401360000003,0.0011956401360000003,0.00017934602040000004,0.00017934602040000004,0.00017934602040000004,0.0023912802720000006,0.0023912802720000006,0.0023912802720000006,0.0023884234389469627,3899.25,2.9800000000000004,6.7041,5.425037819999999,8.000255480924985e-05,5199.0,0.00010644063471000002,3,0,0,0,1,0,0,0,0,3899.25,252502.0,0.15
RAD-L6-0358,RAD-L5-0352,6,6,O,0.12346,0.0010815096,1.0,0.0075,1.0,0.0010733982780000001,0.0010733982780000001,0.0010733982780000001,0.0010733982780000001,0.00016100974170000002,0.00016100974170000002,0.00016100974170000002,0.0021467965560000002,0.0021467965560000002,0.0021467965560000002,0.0021444938363918142,4801.5,2.9800000000000004,16.1084625,11.511299765,8.851843780874543e-05,6402.0,0.00011766944821500003,3,0,0,0,0,0,0,0,0,4801.5,161037.0,0.15
RAD-L6-0364,RAD-L5-0361,6,6,O,0.09292,0.0008139792,1.0,0.0075,1.0,0.0008078743560000001,0.0008078743560000001,0.0008078743560000001,0.0008078743560000001,0.00012118115340000001,0.00012118115340000001,0.00012118115340000001,0.0016157487120000002,0.0016157487120000002,0.0016157487120000002,0.0016144440927899906,4480.5,2.9800000000000004,7.7283375,5.8458068225,6.210293142227581e-05,5974.0,8.264111991e-05,3,0,0,0,0,0,0,0,0,4480.5,250196.0,0.15
RAD-L6-0367,RAD-L5-0361,6,6,O,0.15484,0.0013563984000000001,1.0,0.029999967123323697,1.0,0.0013157064925938713,0.0013157064925938713,0.0013157064925938713,0.0013157064925938713,0.0001973559738890807,0.0001973559738890807,0.0001973559738890807,0.0026314129851877427,0.0026314129851877427,0.0026314129851877427,0.0026279538528388713,4995.0,2.9800000000000004,7.595251827121285,5.912257612487547,0.00011273379334898894,6660.0,0.00015004461028553397,3,0,0,0,0,0,0,0,0,4995.0,233802.0,0.15
RAD-L6-0369,RAD-L5-0361,6,6,O,0.11026,0.0009658776000000001,1.0,0.014999983561661849,1.0,0.0009513894518774226,0.0009513894518774226,0.0009513894518774226,0.0009513894518774226,0.00014270841778161336,0.00014270841778161336,0.00014270841778161336,0.0019027789037548452,0.0019027789037548452,0.0019027789037548452,0.0019009697676205528,4200.75,2.9800000000000004,10.469551134738484,7.565416659006401,6.860585681762179e-05,5601.0,9.124541643776442e-05,3,0,0,0,1,0,0,0,0,4200.75,218879.0,0.15
RAD-L6-0373,RAD-L5-0371,6,6,O,0.11183,0.0009796308,1.0,0.014999983561661849,1.0,0.0009649363541035024,0.0009649363541035024,0.0009649363541035024,0.0009649363541035024,0.00014474045311552535,0.00014474045311552535,0.00014474045311552535,0.0019298727082070048,0.0019298727082070048,0.0019298727082070048,0.0019280117012334674,3311.25,2.9800000000000004,4.524975490437819,3.29785357354348,5.481512382986426e-05,4415.0,7.294852745491375e-05,3,0,0,0,1,0,0,0,0,3311.25,240254.0,0.15
RAD-L6-0374,RAD-L5-0371,6,6,O,0.07744,0.0006783744,1.0,0.029999967123323697,1.0,0.0006580231903026956,0.0006580231903026956,0.0006580231903026956,0.0006580231903026956,9.870347854540433e-05,9.870347854540433e-05,9.870347854540433e-05,0.0013160463806053911,0.0013160463806053911,0.0013160463806053911,0.0013151807713364105,6669.75,2.9800000000000004,10.753277586819083,9.189911845584826,7.528866879691332e-05,8893.0,0.00010020205875619643,2,1,1,0,0,0,0,0,0,6669.75,304694.0,0.15
RAD-L6-0375,RAD-L5-0371,6,6,O,0.1053,0.000922428,1.0,0.0075,1.0,0.00091550979,0.00091550979,0.00091550979,0.00091550979,0.0001373264685,0.0001373264685,0.0001373264685,0.00183101958,0.00183101958,0.00183101958,0.001829344286303325,5141.25,2.9800000000000004,14.898,12.262721799999998,8.083595152177476e-05,6855.0,0.00010746266456250001,3,0,0,0,0,0,0,0,0,5141.25,134539.0,0.15
RAD-L6-0377,RAD-L5-0371,6,6,O,0.17198,0.0015065448,1.0,0.0075,1.0,0.001495245714,0.001495245714,0.001495245714,0.001495245714,0.0002242868571,0.0002242868571,0.0002242868571,0.002990491428,0.002990491428,0.002990491428,0.0029860243625260408,3551.25,2.9800000000000004,13.547868750000001,10.747686148125002,9.127598639929145e-05,4735.0,0.00012123267903750001,3,0,0,0,0,0,0,0,0,3551.25,207828.0,0.15
RAD-L6-0392,RAD-L5-0389,6,6,O,0.08559,0.0007497684000000001,1.0,0.0075,1.0,0.0007441451370000001,0.0007441451370000001,0.0007441451370000001,0.0007441451370000001,0.00011162177055000001,0.00011162177055000001,0.00011162177055000001,0.0014882902740000002,0.0014882902740000002,0.0014882902740000002,0.0014871833192549033,4726.5,2.9800000000000004,11.1735,9.81605325,6.038911148680274e-05,6302.0,8.03014152975e-05,3,0,0,0,0,0,0,0,0,4726.5,112104.0,0.15
